dep;jour;n_dose1;n_complet;n_cum_dose1;n_cum_complet;couv_dose1;couv_complet
67;2021-07-28;7545;7209;728548;616761;64.3;54.5
67;2021-07-29;8399;6433;736947;623194;65.1;55.0
67;2021-07-30;8668;7310;745615;630504;65.8;55.7
67;2021-07-31;5109;4877;750724;635381;66.3;56.1
67;2021-08-01;2481;1431;753205;636812;66.5;56.2
67;2021-08-02;6358;5091;759563;641903;67.1;56.7
67;2021-08-03;7298;4711;766861;646614;67.7;57.1
67;2021-08-04;6890;4599;773751;651213;68.3;57.5
67;2021-08-05;5747;4227;779498;655440;68.8;57.9
67;2021-08-06;6329;5423;785827;660863;69.4;58.3
67;2021-08-07;4681;4276;790508;665139;69.8;58.7
67;2021-08-08;1308;1436;791816;666575;69.9;58.9
67;2021-08-09;3125;4482;794941;671057;70.2;59.2
67;2021-08-10;3218;4787;798159;675844;70.5;59.7
67;2021-08-11;3416;4677;801575;680521;70.8;60.1
67;2021-08-12;3130;4886;804705;685407;71.0;60.5
67;2021-08-13;3195;5389;807900;690796;71.3;61.0
67;2021-08-14;2196;5081;810096;695877;71.5;61.4
67;2021-08-15;713;1601;810809;697478;71.6;61.6
67;2021-08-16;2068;5235;812877;702713;71.8;62.0
67;2021-08-17;2080;5271;814957;707984;72.0;62.5
67;2021-08-18;2356;6345;817313;714329;72.2;63.1
67;2021-08-19;1878;6152;819191;720481;72.3;63.6
67;2021-08-20;2300;7451;821491;727932;72.5;64.3
67;2021-08-21;1516;5567;823007;733499;72.7;64.8
67;2021-08-22;377;2049;823384;735548;72.7;64.9
67;2021-08-23;1906;6844;825290;742392;72.9;65.5
67;2021-08-24;1978;6615;827268;749007;73.0;66.1
67;2021-08-25;2087;7212;829355;756219;73.2;66.8
67;2021-08-26;1832;5542;831187;761761;73.4;67.3
67;2021-08-27;2188;7044;833375;768805;73.6;67.9
67;2021-08-28;1695;6095;835070;774900;73.7;68.4
67;2021-08-29;438;1599;835508;776499;73.8;68.6
67;2021-08-30;1396;4428;836904;780927;73.9;68.9
67;2021-08-31;1416;4205;838320;785132;74.0;69.3
67;2021-09-01;1771;4535;840091;789667;74.2;69.7
67;2021-09-02;1049;3133;841140;792800;74.3;70.0
67;2021-09-03;1535;4428;842675;797228;74.4;70.4
67;2021-09-04;1462;4089;844137;801317;74.5;70.7
67;2021-09-05;258;935;844395;802252;74.6;70.8
67;2021-09-06;950;2329;845345;804581;74.6;71.0
67;2021-09-07;863;2226;846208;806807;74.7;71.2
67;2021-09-08;1184;2972;847392;809779;74.8;71.5
68;2020-12-27;0;0;0;0;0.0;0.0
68;2020-12-28;0;0;0;0;0.0;0.0
68;2020-12-29;0;0;0;0;0.0;0.0
68;2020-12-30;2;0;2;0;0.0;0.0
68;2020-12-31;0;0;2;0;0.0;0.0
68;2021-01-01;0;0;2;0;0.0;0.0
68;2021-01-02;0;0;2;0;0.0;0.0
68;2021-01-03;1;0;3;0;0.0;0.0
68;2021-01-04;1;0;4;0;0.0;0.0
68;2021-01-05;11;0;15;0;0.0;0.0
68;2021-01-06;245;1;260;1;0.0;0.0
68;2021-01-07;75;0;335;1;0.0;0.0
68;2021-01-08;118;1;453;2;0.1;0.0
68;2021-01-09;20;0;473;2;0.1;0.0
68;2021-01-10;1;0;474;2;0.1;0.0
68;2021-01-11;82;0;556;2;0.1;0.0
68;2021-01-12;386;1;942;3;0.1;0.0
68;2021-01-13;703;2;1645;5;0.2;0.0
68;2021-01-14;372;2;2017;7;0.3;0.0
68;2021-01-15;204;1;2221;8;0.3;0.0
68;2021-01-16;1;0;2222;8;0.3;0.0
68;2021-01-17;0;0;2222;8;0.3;0.0
68;2021-01-18;379;5;2601;13;0.3;0.0
68;2021-01-19;559;5;3160;18;0.4;0.0
68;2021-01-20;707;10;3867;28;0.5;0.0
68;2021-01-21;1394;13;5261;41;0.7;0.0
68;2021-01-22;1499;12;6760;53;0.9;0.0
68;2021-01-23;215;3;6975;56;0.9;0.0
68;2021-01-24;698;1;7673;57;1.0;0.0
68;2021-01-25;1390;41;9063;98;1.2;0.0
68;2021-01-26;1555;79;10618;177;1.4;0.0
68;2021-01-27;2768;150;13386;327;1.8;0.0
68;2021-01-28;2355;59;15741;386;2.1;0.1
68;2021-01-29;1509;115;17250;501;2.3;0.1
68;2021-01-30;165;3;17415;504;2.3;0.1
68;2021-01-31;0;0;17415;504;2.3;0.1
68;2021-02-01;737;107;18152;611;2.4;0.1
68;2021-02-02;869;299;19021;910;2.5;0.1
68;2021-02-03;1000;606;20021;1516;2.6;0.2
68;2021-02-04;1001;313;21022;1829;2.8;0.2
68;2021-02-05;948;222;21970;2051;2.9;0.3
68;2021-02-06;140;2;22110;2053;2.9;0.3
68;2021-02-07;1;16;22111;2069;2.9;0.3
68;2021-02-08;893;23;23004;2092;3.0;0.3
68;2021-02-09;1359;44;24363;2136;3.2;0.3
68;2021-02-10;1453;63;25816;2199;3.4;0.3
68;2021-02-11;1486;465;27302;2664;3.6;0.3
68;2021-02-12;1550;444;28852;3108;3.8;0.4
68;2021-02-13;132;1;28984;3109;3.8;0.4
68;2021-02-14;58;232;29042;3341;3.8;0.4
68;2021-02-15;663;1039;29705;4380;3.9;0.6
68;2021-02-16;863;1297;30568;5677;4.0;0.7
68;2021-02-17;1284;2062;31852;7739;4.2;1.0
68;2021-02-18;1659;1991;33511;9730;4.4;1.3
68;2021-02-19;987;1285;34498;11015;4.5;1.4
68;2021-02-20;93;123;34591;11138;4.5;1.5
68;2021-02-21;1;40;34592;11178;4.5;1.5
68;2021-02-22;446;725;35038;11903;4.6;1.6
68;2021-02-23;639;1002;35677;12905;4.7;1.7
68;2021-02-24;854;1078;36531;13983;4.8;1.8
68;2021-02-25;1209;1187;37740;15170;4.9;2.0
68;2021-02-26;1200;905;38940;16075;5.1;2.1
68;2021-02-27;549;165;39489;16240;5.2;2.1
68;2021-02-28;12;1;39501;16241;5.2;2.1
68;2021-03-01;942;724;40443;16965;5.3;2.2
68;2021-03-02;1216;879;41659;17844;5.5;2.3
68;2021-03-03;1593;926;43252;18770;5.7;2.5
68;2021-03-04;1992;986;45244;19756;5.9;2.6
68;2021-03-05;2356;992;47600;20748;6.2;2.7
68;2021-03-06;2287;239;49887;20987;6.5;2.7
68;2021-03-07;839;106;50726;21093;6.6;2.8
68;2021-03-08;1474;939;52200;22032;6.8;2.9
68;2021-03-09;1698;1292;53898;23324;7.1;3.1
68;2021-03-10;1964;1787;55862;25111;7.3;3.3
68;2021-03-11;2639;1886;58501;26997;7.7;3.5
68;2021-03-12;2628;1395;61129;28392;8.0;3.7
68;2021-03-13;3342;259;64471;28651;8.4;3.8
68;2021-03-14;1543;66;66014;28717;8.6;3.8
68;2021-03-15;1794;612;67808;29329;8.9;3.8
68;2021-03-16;2001;597;69809;29926;9.1;3.9
68;2021-03-17;1957;724;71766;30650;9.4;4.0
68;2021-03-18;2220;940;73986;31590;9.7;4.1
68;2021-03-19;3085;726;77071;32316;10.1;4.2
68;2021-03-20;973;122;78044;32438;10.2;4.3
68;2021-03-21;68;2;78112;32440;10.2;4.3
68;2021-03-22;1965;590;80077;33030;10.5;4.3
68;2021-03-23;2860;617;82937;33647;10.9;4.4
68;2021-03-24;3178;810;86115;34457;11.3;4.5
68;2021-03-25;3502;788;89617;35245;11.7;4.6
68;2021-03-26;3894;726;93511;35971;12.3;4.7
68;2021-03-27;1102;167;94613;36138;12.4;4.7
68;2021-03-28;56;3;94669;36141;12.4;4.7
68;2021-03-29;2262;1363;96931;37504;12.7;4.9
68;2021-03-30;2934;1295;99865;38799;13.1;5.1
68;2021-03-31;2642;1351;102507;40150;13.4;5.3
68;2021-04-01;2748;1546;105255;41696;13.8;5.5
68;2021-04-02;244;88;105499;41784;13.8;5.5
68;2021-04-03;240;124;105739;41908;13.9;5.5
68;2021-04-04;5;0;105744;41908;13.9;5.5
68;2021-04-05;49;3;105793;41911;13.9;5.5
68;2021-04-06;1792;1321;107585;43232;14.1;5.7
68;2021-04-07;2585;1537;110170;44769;14.4;5.9
68;2021-04-08;3234;1501;113404;46270;14.9;6.1
68;2021-04-09;4201;1525;117605;47795;15.4;6.3
68;2021-04-10;1204;1969;118809;49764;15.6;6.5
68;2021-04-11;126;1318;118935;51082;15.6;6.7
68;2021-04-12;2667;1633;121602;52715;15.9;6.9
68;2021-04-13;2760;2109;124362;54824;16.3;7.2
68;2021-04-14;3607;2266;127969;57090;16.8;7.5
68;2021-04-15;4052;2159;132021;59249;17.3;7.8
68;2021-04-16;3943;2080;135964;61329;17.8;8.0
68;2021-04-17;1075;441;137039;61770;18.0;8.1
68;2021-04-18;85;9;137124;61779;18.0;8.1
68;2021-04-19;2358;1830;139482;63609;18.3;8.3
68;2021-04-20;2442;2325;141924;65934;18.6;8.6
68;2021-04-21;2831;2474;144755;68408;19.0;9.0
68;2021-04-22;3287;1975;148042;70383;19.4;9.2
68;2021-04-23;3414;2074;151456;72457;19.8;9.5
68;2021-04-24;842;488;152298;72945;20.0;9.6
68;2021-04-25;214;20;152512;72965;20.0;9.6
68;2021-04-26;2329;2105;154841;75070;20.3;9.8
68;2021-04-27;2600;2214;157441;77284;20.6;10.1
68;2021-04-28;3573;1762;161014;79046;21.1;10.4
68;2021-04-29;4166;1746;165180;80792;21.6;10.6
68;2021-04-30;4833;1367;170013;82159;22.3;10.8
68;2021-05-01;947;120;170960;82279;22.4;10.8
68;2021-05-02;732;69;171692;82348;22.5;10.8
68;2021-05-03;3623;1818;175315;84166;23.0;11.0
68;2021-05-04;3937;2361;179252;86527;23.5;11.3
68;2021-05-05;3632;3241;182884;89768;24.0;11.8
68;2021-05-06;4809;2860;187693;92628;24.6;12.1
68;2021-05-07;4522;2908;192215;95536;25.2;12.5
68;2021-05-08;1671;210;193886;95746;25.4;12.5
68;2021-05-09;1077;107;194963;95853;25.5;12.6
68;2021-05-10;3159;3720;198122;99573;26.0;13.0
68;2021-05-11;4718;3615;202840;103188;26.6;13.5
68;2021-05-12;5790;3293;208630;106481;27.3;14.0
68;2021-05-13;4764;839;213394;107320;28.0;14.1
68;2021-05-14;5962;2134;219356;109454;28.7;14.3
68;2021-05-15;3560;911;222916;110365;29.2;14.5
68;2021-05-16;669;120;223585;110485;29.3;14.5
68;2021-05-17;4449;2501;228034;112986;29.9;14.8
68;2021-05-18;6141;2308;234175;115294;30.7;15.1
68;2021-05-19;5871;2886;240046;118180;31.5;15.5
68;2021-05-20;5930;2415;245976;120595;32.2;15.8
68;2021-05-21;5778;2868;251754;123463;33.0;16.2
68;2021-05-22;2578;926;254332;124389;33.3;16.3
68;2021-05-23;15;17;254347;124406;33.3;16.3
68;2021-05-24;2307;970;256654;125376;33.6;16.4
68;2021-05-25;4347;3438;261001;128814;34.2;16.9
68;2021-05-26;4882;3382;265883;132196;34.8;17.3
68;2021-05-27;5408;3406;271291;135602;35.5;17.8
68;2021-05-28;5621;3726;276912;139328;36.3;18.3
68;2021-05-29;1541;1186;278453;140514;36.5;18.4
68;2021-05-30;41;46;278494;140560;36.5;18.4
68;2021-05-31;5160;2363;283654;142923;37.2;18.7
68;2021-06-01;5989;2792;289643;145715;38.0;19.1
68;2021-06-02;4886;3009;294529;148724;38.6;19.5
68;2021-06-03;5943;3100;300472;151824;39.4;19.9
68;2021-06-04;4897;3303;305369;155127;40.0;20.3
68;2021-06-05;780;1168;306149;156295;40.1;20.5
68;2021-06-06;69;115;306218;156410;40.1;20.5
68;2021-06-07;4758;3035;310976;159445;40.7;20.9
68;2021-06-08;4941;3554;315917;162999;41.4;21.4
68;2021-06-09;4995;3446;320912;166445;42.0;21.8
68;2021-06-10;5202;3147;326114;169592;42.7;22.2
68;2021-06-11;5059;4153;331173;173745;43.4;22.8
68;2021-06-12;3035;1769;334208;175514;43.8;23.0
68;2021-06-13;515;682;334723;176196;43.9;23.1
68;2021-06-14;2517;4392;337240;180588;44.2;23.7
68;2021-06-15;3112;4718;340352;185306;44.6;24.3
68;2021-06-16;3390;4443;343742;189749;45.0;24.9
68;2021-06-17;2361;4456;346103;194205;45.3;25.4
68;2021-06-18;3359;5177;349462;199382;45.8;26.1
68;2021-06-19;2256;2170;351718;201552;46.1;26.4
68;2021-06-20;259;893;351977;202445;46.1;26.5
68;2021-06-21;2061;5154;354038;207599;46.4;27.2
68;2021-06-22;1901;5177;355939;212776;46.6;27.9
68;2021-06-23;2317;5743;358256;218519;46.9;28.6
68;2021-06-24;2157;4898;360413;223417;47.2;29.3
68;2021-06-25;2287;6655;362700;230072;47.5;30.1
68;2021-06-26;1304;2610;364004;232682;47.7;30.5
68;2021-06-27;151;880;364155;233562;47.7;30.6
68;2021-06-28;1601;6445;365756;240007;47.9;31.4
68;2021-06-29;1539;6633;367295;246640;48.1;32.3
68;2021-06-30;1799;6555;369094;253195;48.4;33.2
68;2021-07-01;2110;5353;371204;258548;48.6;33.9
68;2021-07-02;2101;6483;373305;265031;48.9;34.7
68;2021-07-03;988;1935;374293;266966;49.0;35.0
68;2021-07-04;242;200;374535;267166;49.1;35.0
68;2021-07-05;1458;5516;375993;272682;49.3;35.7
68;2021-07-06;2002;5883;377995;278565;49.5;36.5
68;2021-07-07;2457;4974;380452;283539;49.8;37.2
68;2021-07-08;2436;4751;382888;288290;50.2;37.8
68;2021-07-09;2092;7367;384980;295657;50.4;38.7
68;2021-07-10;1026;2003;386006;297660;50.6;39.0
68;2021-07-11;147;156;386153;297816;50.6;39.0
68;2021-07-12;1646;6773;387799;304589;50.8;39.9
68;2021-07-13;2910;6551;390709;311140;51.2;40.8
68;2021-07-14;1841;983;392550;312123;51.4;40.9
68;2021-07-15;3189;6655;395739;318778;51.9;41.8
68;2021-07-16;3818;6766;399557;325544;52.4;42.7
68;2021-07-17;3363;2301;402920;327845;52.8;43.0
68;2021-07-18;1054;230;403974;328075;52.9;43.0
68;2021-07-19;3052;6084;407026;334159;53.3;43.8
68;2021-07-20;4002;5670;411028;339829;53.9;44.5
68;2021-07-21;4339;5827;415367;345656;54.4;45.3
68;2021-07-22;4192;4845;419559;350501;55.0;45.9
68;2021-07-23;5043;5759;424602;356260;55.6;46.7
68;2021-07-24;3351;2127;427953;358387;56.1;47.0
68;2021-07-25;826;537;428779;358924;56.2;47.0
68;2021-07-26;4837;4448;433616;363372;56.8;47.6
68;2021-07-27;6376;3756;439992;367128;57.7;48.1
68;2021-07-28;6853;3879;446845;371007;58.5;48.6
68;2021-07-29;6398;3420;453243;374427;59.4;49.1
68;2021-07-30;6346;4378;459589;378805;60.2;49.6
68;2021-07-31;3918;1426;463507;380231;60.7;49.8
68;2021-08-01;1652;493;465159;380724;60.9;49.9
68;2021-08-02;4600;3148;469759;383872;61.6;50.3
68;2021-08-03;3543;2444;473302;386316;62.0;50.6
68;2021-08-04;3141;2688;476443;389004;62.4;51.0
68;2021-08-05;2748;2638;479191;391642;62.8;51.3
68;2021-08-06;3997;4327;483188;395969;63.3;51.9
68;2021-08-07;1226;1304;484414;397273;63.5;52.1
68;2021-08-08;363;813;484777;398086;63.5;52.2
68;2021-08-09;2574;3684;487351;401770;63.9;52.6
68;2021-08-10;2216;2781;489567;404551;64.1;53.0
68;2021-08-11;1898;2730;491465;407281;64.4;53.4
68;2021-08-12;1747;2664;493212;409945;64.6;53.7
68;2021-08-13;2712;4760;495924;414705;65.0;54.3
68;2021-08-14;707;1438;496631;416143;65.1;54.5
68;2021-08-15;45;445;496676;416588;65.1;54.6
68;2021-08-16;2000;5063;498676;421651;65.3;55.2
68;2021-08-17;1793;4846;500469;426497;65.6;55.9
68;2021-08-18;1171;3688;501640;430185;65.7;56.4
68;2021-08-19;1356;3742;502996;433927;65.9;56.9
68;2021-08-20;2217;6061;505213;439988;66.2;57.7
68;2021-08-21;490;1379;505703;441367;66.3;57.8
68;2021-08-22;116;458;505819;441825;66.3;57.9
68;2021-08-23;1185;5424;507004;447249;66.4;58.6
68;2021-08-24;1399;5945;508403;453194;66.6;59.4
68;2021-08-25;1655;3749;510058;456943;66.8;59.9
68;2021-08-26;1984;4500;512042;461443;67.1;60.5
68;2021-08-27;1837;6277;513879;467720;67.3;61.3
68;2021-08-28;422;1070;514301;468790;67.4;61.4
68;2021-08-29;36;418;514337;469208;67.4;61.5
68;2021-08-30;1343;4553;515680;473761;67.6;62.1
68;2021-08-31;1292;4236;516972;477997;67.7;62.6
68;2021-09-01;879;2276;517851;480273;67.9;62.9
68;2021-09-02;874;1979;518725;482252;68.0;63.2
68;2021-09-03;1300;4607;520025;486859;68.1;63.8
68;2021-09-04;481;952;520506;487811;68.2;63.9
68;2021-09-05;209;174;520715;487985;68.2;63.9
68;2021-09-06;686;2386;521401;490371;68.3;64.3
68;2021-09-07;605;1449;522006;491820;68.4;64.4
68;2021-09-08;610;1464;522616;493284;68.5;64.6
69;2020-12-27;5;0;5;0;0.0;0.0
69;2020-12-28;10;0;15;0;0.0;0.0
69;2020-12-29;5;0;20;0;0.0;0.0
69;2020-12-30;6;0;26;0;0.0;0.0
69;2020-12-31;12;0;38;0;0.0;0.0
69;2021-01-01;2;0;40;0;0.0;0.0
69;2021-01-02;1;0;41;0;0.0;0.0
69;2021-01-03;3;0;44;0;0.0;0.0
69;2021-01-04;13;0;57;0;0.0;0.0
69;2021-01-05;217;0;274;0;0.0;0.0
69;2021-01-06;519;0;793;0;0.0;0.0
69;2021-01-07;812;0;1605;0;0.1;0.0
69;2021-01-08;828;0;2433;0;0.1;0.0
69;2021-01-09;41;1;2474;1;0.1;0.0
69;2021-01-10;3;1;2477;2;0.1;0.0
69;2021-01-11;1135;2;3612;4;0.2;0.0
69;2021-01-12;1396;7;5008;11;0.3;0.0
69;2021-01-13;1395;3;6403;14;0.3;0.0
69;2021-01-14;2282;18;8685;32;0.5;0.0
69;2021-01-15;1826;8;10511;40;0.6;0.0
69;2021-01-16;930;3;11441;43;0.6;0.0
69;2021-01-17;260;2;11701;45;0.6;0.0
69;2021-01-18;1694;18;13395;63;0.7;0.0
69;2021-01-19;3511;35;16906;98;0.9;0.0
69;2021-01-20;4456;29;21362;127;1.1;0.0
69;2021-01-21;4078;28;25440;155;1.4;0.0
69;2021-01-22;3170;19;28610;174;1.5;0.0
69;2021-01-23;1285;5;29895;179;1.6;0.0
69;2021-01-24;101;1;29996;180;1.6;0.0
69;2021-01-25;2243;38;32239;218;1.7;0.0
69;2021-01-26;2562;87;34801;305;1.9;0.0
69;2021-01-27;2355;170;37156;475;2.0;0.0
69;2021-01-28;2236;360;39392;835;2.1;0.0
69;2021-01-29;2112;276;41504;1111;2.2;0.1
69;2021-01-30;889;3;42393;1114;2.3;0.1
69;2021-01-31;65;0;42458;1114;2.3;0.1
69;2021-02-01;1112;387;43570;1501;2.3;0.1
69;2021-02-02;1558;391;45128;1892;2.4;0.1
69;2021-02-03;1442;526;46570;2418;2.5;0.1
69;2021-02-04;1794;932;48364;3350;2.6;0.2
69;2021-02-05;820;811;49184;4161;2.6;0.2
69;2021-02-06;369;46;49553;4207;2.6;0.2
69;2021-02-07;0;0;49553;4207;2.6;0.2
69;2021-02-08;1133;993;50686;5200;2.7;0.3
69;2021-02-09;2051;2037;52737;7237;2.8;0.4
69;2021-02-10;1855;2582;54592;9819;2.9;0.5
69;2021-02-11;1862;3109;56454;12928;3.0;0.7
69;2021-02-12;1903;1931;58357;14859;3.1;0.8
69;2021-02-13;458;636;58815;15495;3.1;0.8
69;2021-02-14;89;33;58904;15528;3.1;0.8
69;2021-02-15;1014;1561;59918;17089;3.2;0.9
69;2021-02-16;984;2096;60902;19185;3.2;1.0
69;2021-02-17;1027;2081;61929;21266;3.3;1.1
69;2021-02-18;967;2025;62896;23291;3.4;1.2
69;2021-02-19;891;1634;63787;24925;3.4;1.3
69;2021-02-20;321;764;64108;25689;3.4;1.4
69;2021-02-21;53;59;64161;25748;3.4;1.4
69;2021-02-22;610;1877;64771;27625;3.5;1.5
69;2021-02-23;740;2007;65511;29632;3.5;1.6
69;2021-02-24;972;2039;66483;31671;3.5;1.7
69;2021-02-25;2215;2448;68698;34119;3.7;1.8
69;2021-02-26;2775;1766;71473;35885;3.8;1.9
69;2021-02-27;925;532;72398;36417;3.9;1.9
69;2021-02-28;148;100;72546;36517;3.9;1.9
69;2021-03-01;2166;818;74712;37335;4.0;2.0
69;2021-03-02;3297;1327;78009;38662;4.2;2.1
69;2021-03-03;3670;1195;81679;39857;4.4;2.1
69;2021-03-04;4885;1262;86564;41119;4.6;2.2
69;2021-03-05;5875;1216;92439;42335;4.9;2.3
69;2021-03-06;3417;398;95856;42733;5.1;2.3
69;2021-03-07;641;43;96497;42776;5.1;2.3
69;2021-03-08;2960;1078;99457;43854;5.3;2.3
69;2021-03-09;4609;1226;104066;45080;5.5;2.4
69;2021-03-10;5069;1031;109135;46111;5.8;2.5
69;2021-03-11;6601;1020;115736;47131;6.2;2.5
69;2021-03-12;8859;1161;124595;48292;6.6;2.6
69;2021-03-13;4927;247;129522;48539;6.9;2.6
69;2021-03-14;2741;151;132263;48690;7.1;2.6
69;2021-03-15;4807;695;137070;49385;7.3;2.6
69;2021-03-16;3820;663;140890;50048;7.5;2.7
69;2021-03-17;3952;880;144842;50928;7.7;2.7
69;2021-03-18;4967;1564;149809;52492;8.0;2.8
69;2021-03-19;6687;1002;156496;53494;8.3;2.9
69;2021-03-20;3594;276;160090;53770;8.5;2.9
69;2021-03-21;1977;102;162067;53872;8.6;2.9
69;2021-03-22;4549;770;166616;54642;8.9;2.9
69;2021-03-23;7366;821;173982;55463;9.3;3.0
69;2021-03-24;6456;1005;180438;56468;9.6;3.0
69;2021-03-25;8590;1123;189028;57591;10.1;3.1
69;2021-03-26;8814;1249;197842;58840;10.5;3.1
69;2021-03-27;3157;793;200999;59633;10.7;3.2
69;2021-03-28;2219;190;203218;59823;10.8;3.2
69;2021-03-29;4098;2178;207316;62001;11.1;3.3
69;2021-03-30;7642;2545;214958;64546;11.5;3.4
69;2021-03-31;6356;3131;221314;67677;11.8;3.6
69;2021-04-01;8463;2727;229777;70404;12.2;3.8
69;2021-04-02;8312;3115;238089;73519;12.7;3.9
69;2021-04-03;5425;2132;243514;75651;13.0;4.0
69;2021-04-04;6611;546;250125;76197;13.3;4.1
69;2021-04-05;6194;816;256319;77013;13.7;4.1
69;2021-04-06;5115;3475;261434;80488;13.9;4.3
69;2021-04-07;5169;3884;266603;84372;14.2;4.5
69;2021-04-08;6427;4019;273030;88391;14.6;4.7
69;2021-04-09;9166;3757;282196;92148;15.0;4.9
69;2021-04-10;3053;2498;285249;94646;15.2;5.0
69;2021-04-11;2039;1901;287288;96547;15.3;5.1
69;2021-04-12;5472;3569;292760;100116;15.6;5.3
69;2021-04-13;7069;4121;299829;104237;16.0;5.6
69;2021-04-14;6718;4154;306547;108391;16.3;5.8
69;2021-04-15;7944;4602;314491;112993;16.8;6.0
69;2021-04-16;7864;4500;322355;117493;17.2;6.3
69;2021-04-17;5038;2313;327393;119806;17.5;6.4
69;2021-04-18;1716;1791;329109;121597;17.5;6.5
69;2021-04-19;7019;3777;336128;125374;17.9;6.7
69;2021-04-20;6487;4765;342615;130139;18.3;6.9
69;2021-04-21;5688;4416;348303;134555;18.6;7.2
69;2021-04-22;6428;5441;354731;139996;18.9;7.5
69;2021-04-23;6738;4900;361469;144896;19.3;7.7
69;2021-04-24;3157;2029;364626;146925;19.4;7.8
69;2021-04-25;2119;1545;366745;148470;19.5;7.9
69;2021-04-26;4497;3875;371242;152345;19.8;8.1
69;2021-04-27;6516;5316;377758;157661;20.1;8.4
69;2021-04-28;6274;4863;384032;162524;20.5;8.7
69;2021-04-29;6702;5384;390734;167908;20.8;9.0
69;2021-04-30;6931;6159;397665;174067;21.2;9.3
69;2021-05-01;3303;644;400968;174711;21.4;9.3
69;2021-05-02;1628;5883;402596;180594;21.5;9.6
69;2021-05-03;5858;8246;408454;188840;21.8;10.1
69;2021-05-04;7608;8155;416062;196995;22.2;10.5
69;2021-05-05;11213;5664;427275;202659;22.8;10.8
69;2021-05-06;12475;6306;439750;208965;23.4;11.1
69;2021-05-07;11689;7145;451439;216110;24.1;11.5
69;2021-05-08;4306;1654;455745;217764;24.3;11.6
69;2021-05-09;6635;2682;462380;220446;24.6;11.8
69;2021-05-10;6939;6068;469319;226514;25.0;12.1
69;2021-05-11;9830;7037;479149;233551;25.5;12.4
69;2021-05-12;12462;6804;491611;240355;26.2;12.8
69;2021-05-13;10844;2561;502455;242916;26.8;12.9
69;2021-05-14;12595;5217;515050;248133;27.5;13.2
69;2021-05-15;9141;2594;524191;250727;27.9;13.4
69;2021-05-16;8408;1876;532599;252603;28.4;13.5
69;2021-05-17;11306;5651;543905;258254;29.0;13.8
69;2021-05-18;13229;6407;557134;264661;29.7;14.1
69;2021-05-19;13700;5897;570834;270558;30.4;14.4
69;2021-05-20;11390;6082;582224;276640;31.0;14.7
69;2021-05-21;11043;6561;593267;283201;31.6;15.1
69;2021-05-22;5579;2575;598846;285776;31.9;15.2
69;2021-05-23;4571;1544;603417;287320;32.2;15.3
69;2021-05-24;8430;1864;611847;289184;32.6;15.4
69;2021-05-25;9749;6176;621596;295360;33.1;15.7
69;2021-05-26;10287;6115;631883;301475;33.7;16.1
69;2021-05-27;10439;6790;642322;308265;34.2;16.4
69;2021-05-28;11622;8746;653944;317011;34.9;16.9
69;2021-05-29;7394;6045;661338;323056;35.3;17.2
69;2021-05-30;7385;3169;668723;326225;35.6;17.4
69;2021-05-31;10966;6378;679689;332603;36.2;17.7
69;2021-06-01;12854;7515;692543;340118;36.9;18.1
69;2021-06-02;14898;6721;707441;346839;37.7;18.5
69;2021-06-03;16649;7426;724090;354265;38.6;18.9
69;2021-06-04;16212;8560;740302;362825;39.5;19.3
69;2021-06-05;10110;3419;750412;366244;40.0;19.5
69;2021-06-06;7490;1719;757902;367963;40.4;19.6
69;2021-06-07;12828;7028;770730;374991;41.1;20.0
69;2021-06-08;16382;8282;787112;383273;42.0;20.4
69;2021-06-09;15223;7359;802335;390632;42.8;20.8
69;2021-06-10;16297;7333;818632;397965;43.6;21.2
69;2021-06-11;16653;9685;835285;407650;44.5;21.7
69;2021-06-12;8542;4189;843827;411839;45.0;22.0
69;2021-06-13;5624;2148;849451;413987;45.3;22.1
69;2021-06-14;8588;9087;858039;423074;45.7;22.6
69;2021-06-15;10948;11022;868987;434096;46.3;23.1
69;2021-06-16;11352;12327;880339;446423;46.9;23.8
69;2021-06-17;11477;13255;891816;459678;47.5;24.5
69;2021-06-18;12077;14778;903893;474456;48.2;25.3
69;2021-06-19;6834;8358;910727;482814;48.5;25.7
69;2021-06-20;5277;4767;916004;487581;48.8;26.0
69;2021-06-21;6557;12126;922561;499707;49.2;26.6
69;2021-06-22;7221;13836;929782;513543;49.6;27.4
69;2021-06-23;8361;13033;938143;526576;50.0;28.1
69;2021-06-24;9309;13745;947452;540321;50.5;28.8
69;2021-06-25;7077;16313;954529;556634;50.9;29.7
69;2021-06-26;3955;9080;958484;565714;51.1;30.2
69;2021-06-27;3293;7422;961777;573136;51.3;30.6
69;2021-06-28;4551;14892;966328;588028;51.5;31.3
69;2021-06-29;5373;15663;971701;603691;51.8;32.2
69;2021-06-30;6396;14457;978097;618148;52.1;32.9
69;2021-07-01;8813;11979;986910;630127;52.6;33.6
69;2021-07-02;10652;14131;997562;644258;53.2;34.3
69;2021-07-03;6000;7772;1003562;652030;53.5;34.8
69;2021-07-04;4153;5552;1007715;657582;53.7;35.1
69;2021-07-05;6232;13023;1013947;670605;54.0;35.7
69;2021-07-06;5894;14284;1019841;684889;54.4;36.5
69;2021-07-07;7320;13563;1027161;698452;54.8;37.2
69;2021-07-08;7569;13418;1034730;711870;55.2;37.9
69;2021-07-09;7591;16478;1042321;728348;55.6;38.8
69;2021-07-10;3124;10318;1045445;738666;55.7;39.4
